"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Sebaiknya buat reservasi","reviewContext/Tempat parkir","reviewContext/Waktu antrean","reviewContext/Waktu kunjungan","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewImageUrls/49","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"RXPH+6XF, Jl. Salam, Salam, Bomo, Kec. Punung, Kabupaten Pacitan, Jawa Timur 63553, Indonesia","Tujuan Wisata","Tujuan Wisata","1585155684829287246","Kabupaten Pacitan","ID","0x2e7961f000000001:0x15ff9ab263f0d34e","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-eBP4xWX4FNApmdnuRbygTgkcilh0Y99GrHvwO93OOknrt5JZ7JqgqOLPU1jK4eFLWhksi6gcQA1vp0sWkA9DjEikQJaQgswWsp5opmgPcCfAoKBaaA16r0h7MrpQnD_qSfU5C=w408-h306-k-no","false","true","id","0","-8.1644483","110.9799364",,"Salam, Bomo, Kecamatan Punung","en","false","ChIJAQAAAPBheS4RTtPwY7Ka_xU","63553",,"12 jam lalu","2025-04-01T12:18:54.680Z",,,,"Tidak",,"Tanpa mengantre","Hari libur nasional",,"https://lh3.googleusercontent.com/geougc-cs/AIHozJJgEvnwM0cGZIhb9vh9sN0kDPe6nSStcvrtRM3Lv_een7WSbyOlOo10o_Js7ZHIMSKYCTwCUjQFg79K7tpoAaE_pXMavqzqaToSIrYJS5sltBFWOOTZzjwNQ6ccSuW5ITKKnWILpw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"18",,,"5276","2025-04-02T00:50:06.446Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Soge/@-8.2492289,111.2588718,16.5z/data=!4m16!1m9!3m8!1s0x2e7961f000000001:0x15ff9ab263f0d34e!2sGoa+Gong+Pacitan!8m2!3d-8.1644483!4d110.9799364!9m1!1b1!16s%2Fg%2F1hm3n4451!3m5!1s0x2e795d5e7e61df5d:0xcee813e71700afb1!8m2!3d-8.2480887!4d111.2628479!16s%2Fg%2F11bbrgk5x1?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","RXPH+6XF, Jl. Salam","false","Hidden gem","Permata tersembunyi","Goa Gong Pacitan","4.4","id","https://www.google.com/maps/search/?api=1&query=Goa%20Gong%20Pacitan&query_place_id=ChIJAQAAAPBheS4RTtPwY7Ka_xU",
"RXPH+6XF, Jl. Salam, Salam, Bomo, Kec. Punung, Kabupaten Pacitan, Jawa Timur 63553, Indonesia","Tujuan Wisata","Tujuan Wisata","1585155684829287246","Kabupaten Pacitan","ID","0x2e7961f000000001:0x15ff9ab263f0d34e","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-eBP4xWX4FNApmdnuRbygTgkcilh0Y99GrHvwO93OOknrt5JZ7JqgqOLPU1jK4eFLWhksi6gcQA1vp0sWkA9DjEikQJaQgswWsp5opmgPcCfAoKBaaA16r0h7MrpQnD_qSfU5C=w408-h306-k-no","false","true","id","0","-8.1644483","110.9799364",,"Salam, Bomo, Kecamatan Punung","id","false","ChIJAQAAAPBheS4RTtPwY7Ka_xU","63553",,"3 hari lalu","2025-03-29T11:57:48.637Z",,,,"Tidak",,"Tanpa mengantre","Hari biasa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"138",,,"5276","2025-04-02T00:50:06.446Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Soge/@-8.2492289,111.2588718,16.5z/data=!4m16!1m9!3m8!1s0x2e7961f000000001:0x15ff9ab263f0d34e!2sGoa+Gong+Pacitan!8m2!3d-8.1644483!4d110.9799364!9m1!1b1!16s%2Fg%2F1hm3n4451!3m5!1s0x2e795d5e7e61df5d:0xcee813e71700afb1!8m2!3d-8.2480887!4d111.2628479!16s%2Fg%2F11bbrgk5x1?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","RXPH+6XF, Jl. Salam","false","Goa yang sangat menarik, wajib dikunjungi untuk menambah wawasan tentang alam",,"Goa Gong Pacitan","4.4",,"https://www.google.com/maps/search/?api=1&query=Goa%20Gong%20Pacitan&query_place_id=ChIJAQAAAPBheS4RTtPwY7Ka_xU",
"RXPH+6XF, Jl. Salam, Salam, Bomo, Kec. Punung, Kabupaten Pacitan, Jawa Timur 63553, Indonesia","Tujuan Wisata","Tujuan Wisata","1585155684829287246","Kabupaten Pacitan","ID","0x2e7961f000000001:0x15ff9ab263f0d34e","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-eBP4xWX4FNApmdnuRbygTgkcilh0Y99GrHvwO93OOknrt5JZ7JqgqOLPU1jK4eFLWhksi6gcQA1vp0sWkA9DjEikQJaQgswWsp5opmgPcCfAoKBaaA16r0h7MrpQnD_qSfU5C=w408-h306-k-no","false","false","id","0","-8.1644483","110.9799364",,"Salam, Bomo, Kecamatan Punung",,"false","ChIJAQAAAPBheS4RTtPwY7Ka_xU","63553",,"seminggu lalu","2025-03-24T07:54:08.906Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"0",,,"5276","2025-04-02T00:50:06.446Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Soge/@-8.2492289,111.2588718,16.5z/data=!4m16!1m9!3m8!1s0x2e7961f000000001:0x15ff9ab263f0d34e!2sGoa+Gong+Pacitan!8m2!3d-8.1644483!4d110.9799364!9m1!1b1!16s%2Fg%2F1hm3n4451!3m5!1s0x2e795d5e7e61df5d:0xcee813e71700afb1!8m2!3d-8.2480887!4d111.2628479!16s%2Fg%2F11bbrgk5x1?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","RXPH+6XF, Jl. Salam","false",,,"Goa Gong Pacitan","4.4",,"https://www.google.com/maps/search/?api=1&query=Goa%20Gong%20Pacitan&query_place_id=ChIJAQAAAPBheS4RTtPwY7Ka_xU",
"RXPH+6XF, Jl. Salam, Salam, Bomo, Kec. Punung, Kabupaten Pacitan, Jawa Timur 63553, Indonesia","Tujuan Wisata","Tujuan Wisata","1585155684829287246","Kabupaten Pacitan","ID","0x2e7961f000000001:0x15ff9ab263f0d34e","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-eBP4xWX4FNApmdnuRbygTgkcilh0Y99GrHvwO93OOknrt5JZ7JqgqOLPU1jK4eFLWhksi6gcQA1vp0sWkA9DjEikQJaQgswWsp5opmgPcCfAoKBaaA16r0h7MrpQnD_qSfU5C=w408-h306-k-no","false","false","id","0","-8.1644483","110.9799364",,"Salam, Bomo, Kecamatan Punung",,"false","ChIJAQAAAPBheS4RTtPwY7Ka_xU","63553",,"seminggu lalu","2025-03-21T06:21:38.203Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"1",,,"5276","2025-04-02T00:50:06.446Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Soge/@-8.2492289,111.2588718,16.5z/data=!4m16!1m9!3m8!1s0x2e7961f000000001:0x15ff9ab263f0d34e!2sGoa+Gong+Pacitan!8m2!3d-8.1644483!4d110.9799364!9m1!1b1!16s%2Fg%2F1hm3n4451!3m5!1s0x2e795d5e7e61df5d:0xcee813e71700afb1!8m2!3d-8.2480887!4d111.2628479!16s%2Fg%2F11bbrgk5x1?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","RXPH+6XF, Jl. Salam","false",,,"Goa Gong Pacitan","4.4",,"https://www.google.com/maps/search/?api=1&query=Goa%20Gong%20Pacitan&query_place_id=ChIJAQAAAPBheS4RTtPwY7Ka_xU",
"RXPH+6XF, Jl. Salam, Salam, Bomo, Kec. Punung, Kabupaten Pacitan, Jawa Timur 63553, Indonesia","Tujuan Wisata","Tujuan Wisata","1585155684829287246","Kabupaten Pacitan","ID","0x2e7961f000000001:0x15ff9ab263f0d34e","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-eBP4xWX4FNApmdnuRbygTgkcilh0Y99GrHvwO93OOknrt5JZ7JqgqOLPU1jK4eFLWhksi6gcQA1vp0sWkA9DjEikQJaQgswWsp5opmgPcCfAoKBaaA16r0h7MrpQnD_qSfU5C=w408-h306-k-no","false","true","id","0","-8.1644483","110.9799364",,"Salam, Bomo, Kecamatan Punung",,"false","ChIJAQAAAPBheS4RTtPwY7Ka_xU","63553",,"seminggu lalu","2025-03-19T22:15:43.626Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"4",,,"5276","2025-04-02T00:50:06.446Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Soge/@-8.2492289,111.2588718,16.5z/data=!4m16!1m9!3m8!1s0x2e7961f000000001:0x15ff9ab263f0d34e!2sGoa+Gong+Pacitan!8m2!3d-8.1644483!4d110.9799364!9m1!1b1!16s%2Fg%2F1hm3n4451!3m5!1s0x2e795d5e7e61df5d:0xcee813e71700afb1!8m2!3d-8.2480887!4d111.2628479!16s%2Fg%2F11bbrgk5x1?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","4","Jawa Timur","RXPH+6XF, Jl. Salam","false",,,"Goa Gong Pacitan","4.4",,"https://www.google.com/maps/search/?api=1&query=Goa%20Gong%20Pacitan&query_place_id=ChIJAQAAAPBheS4RTtPwY7Ka_xU",
"RXPH+6XF, Jl. Salam, Salam, Bomo, Kec. Punung, Kabupaten Pacitan, Jawa Timur 63553, Indonesia","Tujuan Wisata","Tujuan Wisata","1585155684829287246","Kabupaten Pacitan","ID","0x2e7961f000000001:0x15ff9ab263f0d34e","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-eBP4xWX4FNApmdnuRbygTgkcilh0Y99GrHvwO93OOknrt5JZ7JqgqOLPU1jK4eFLWhksi6gcQA1vp0sWkA9DjEikQJaQgswWsp5opmgPcCfAoKBaaA16r0h7MrpQnD_qSfU5C=w408-h306-k-no","false","false","id","0","-8.1644483","110.9799364",,"Salam, Bomo, Kecamatan Punung",,"false","ChIJAQAAAPBheS4RTtPwY7Ka_xU","63553",,"2 minggu lalu","2025-03-17T08:16:10.012Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"0",,,"5276","2025-04-02T00:50:06.446Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Soge/@-8.2492289,111.2588718,16.5z/data=!4m16!1m9!3m8!1s0x2e7961f000000001:0x15ff9ab263f0d34e!2sGoa+Gong+Pacitan!8m2!3d-8.1644483!4d110.9799364!9m1!1b1!16s%2Fg%2F1hm3n4451!3m5!1s0x2e795d5e7e61df5d:0xcee813e71700afb1!8m2!3d-8.2480887!4d111.2628479!16s%2Fg%2F11bbrgk5x1?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","RXPH+6XF, Jl. Salam","false",,,"Goa Gong Pacitan","4.4",,"https://www.google.com/maps/search/?api=1&query=Goa%20Gong%20Pacitan&query_place_id=ChIJAQAAAPBheS4RTtPwY7Ka_xU",
"RXPH+6XF, Jl. Salam, Salam, Bomo, Kec. Punung, Kabupaten Pacitan, Jawa Timur 63553, Indonesia","Tujuan Wisata","Tujuan Wisata","1585155684829287246","Kabupaten Pacitan","ID","0x2e7961f000000001:0x15ff9ab263f0d34e","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-eBP4xWX4FNApmdnuRbygTgkcilh0Y99GrHvwO93OOknrt5JZ7JqgqOLPU1jK4eFLWhksi6gcQA1vp0sWkA9DjEikQJaQgswWsp5opmgPcCfAoKBaaA16r0h7MrpQnD_qSfU5C=w408-h306-k-no","false","false","id","0","-8.1644483","110.9799364",,"Salam, Bomo, Kecamatan Punung",,"false","ChIJAQAAAPBheS4RTtPwY7Ka_xU","63553",,"2 minggu lalu","2025-03-13T12:14:47.055Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"4",,,"5276","2025-04-02T00:50:06.446Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Soge/@-8.2492289,111.2588718,16.5z/data=!4m16!1m9!3m8!1s0x2e7961f000000001:0x15ff9ab263f0d34e!2sGoa+Gong+Pacitan!8m2!3d-8.1644483!4d110.9799364!9m1!1b1!16s%2Fg%2F1hm3n4451!3m5!1s0x2e795d5e7e61df5d:0xcee813e71700afb1!8m2!3d-8.2480887!4d111.2628479!16s%2Fg%2F11bbrgk5x1?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","RXPH+6XF, Jl. Salam","false",,,"Goa Gong Pacitan","4.4",,"https://www.google.com/maps/search/?api=1&query=Goa%20Gong%20Pacitan&query_place_id=ChIJAQAAAPBheS4RTtPwY7Ka_xU",
"RXPH+6XF, Jl. Salam, Salam, Bomo, Kec. Punung, Kabupaten Pacitan, Jawa Timur 63553, Indonesia","Tujuan Wisata","Tujuan Wisata","1585155684829287246","Kabupaten Pacitan","ID","0x2e7961f000000001:0x15ff9ab263f0d34e","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-eBP4xWX4FNApmdnuRbygTgkcilh0Y99GrHvwO93OOknrt5JZ7JqgqOLPU1jK4eFLWhksi6gcQA1vp0sWkA9DjEikQJaQgswWsp5opmgPcCfAoKBaaA16r0h7MrpQnD_qSfU5C=w408-h306-k-no","false","true","id","0","-8.1644483","110.9799364",,"Salam, Bomo, Kecamatan Punung","en","false","ChIJAQAAAPBheS4RTtPwY7Ka_xU","63553",,"2 minggu lalu","2025-03-12T07:46:01.823Z",,,,"Tidak",,"Tanpa mengantre","Akhir pekan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"49",,,"5276","2025-04-02T00:50:06.446Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Soge/@-8.2492289,111.2588718,16.5z/data=!4m16!1m9!3m8!1s0x2e7961f000000001:0x15ff9ab263f0d34e!2sGoa+Gong+Pacitan!8m2!3d-8.1644483!4d110.9799364!9m1!1b1!16s%2Fg%2F1hm3n4451!3m5!1s0x2e795d5e7e61df5d:0xcee813e71700afb1!8m2!3d-8.2480887!4d111.2628479!16s%2Fg%2F11bbrgk5x1?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","RXPH+6XF, Jl. Salam","false","Hosjosssss","Astaga","Goa Gong Pacitan","4.4","id","https://www.google.com/maps/search/?api=1&query=Goa%20Gong%20Pacitan&query_place_id=ChIJAQAAAPBheS4RTtPwY7Ka_xU",
"RXPH+6XF, Jl. Salam, Salam, Bomo, Kec. Punung, Kabupaten Pacitan, Jawa Timur 63553, Indonesia","Tujuan Wisata","Tujuan Wisata","1585155684829287246","Kabupaten Pacitan","ID","0x2e7961f000000001:0x15ff9ab263f0d34e","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-eBP4xWX4FNApmdnuRbygTgkcilh0Y99GrHvwO93OOknrt5JZ7JqgqOLPU1jK4eFLWhksi6gcQA1vp0sWkA9DjEikQJaQgswWsp5opmgPcCfAoKBaaA16r0h7MrpQnD_qSfU5C=w408-h306-k-no","false","false","id","0","-8.1644483","110.9799364",,"Salam, Bomo, Kecamatan Punung",,"false","ChIJAQAAAPBheS4RTtPwY7Ka_xU","63553",,"3 minggu lalu","2025-03-06T23:17:07.452Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"5",,,"5276","2025-04-02T00:50:06.446Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Soge/@-8.2492289,111.2588718,16.5z/data=!4m16!1m9!3m8!1s0x2e7961f000000001:0x15ff9ab263f0d34e!2sGoa+Gong+Pacitan!8m2!3d-8.1644483!4d110.9799364!9m1!1b1!16s%2Fg%2F1hm3n4451!3m5!1s0x2e795d5e7e61df5d:0xcee813e71700afb1!8m2!3d-8.2480887!4d111.2628479!16s%2Fg%2F11bbrgk5x1?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","RXPH+6XF, Jl. Salam","false",,,"Goa Gong Pacitan","4.4",,"https://www.google.com/maps/search/?api=1&query=Goa%20Gong%20Pacitan&query_place_id=ChIJAQAAAPBheS4RTtPwY7Ka_xU",
"RXPH+6XF, Jl. Salam, Salam, Bomo, Kec. Punung, Kabupaten Pacitan, Jawa Timur 63553, Indonesia","Tujuan Wisata","Tujuan Wisata","1585155684829287246","Kabupaten Pacitan","ID","0x2e7961f000000001:0x15ff9ab263f0d34e","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-eBP4xWX4FNApmdnuRbygTgkcilh0Y99GrHvwO93OOknrt5JZ7JqgqOLPU1jK4eFLWhksi6gcQA1vp0sWkA9DjEikQJaQgswWsp5opmgPcCfAoKBaaA16r0h7MrpQnD_qSfU5C=w408-h306-k-no","false","true","id","0","-8.1644483","110.9799364",,"Salam, Bomo, Kecamatan Punung","id","false","ChIJAQAAAPBheS4RTtPwY7Ka_xU","63553",,"3 minggu lalu","2025-03-05T06:20:51.324Z",,,,,,,,,"https://lh3.googleusercontent.com/geougc-cs/AIHozJJWcPl49S6asgCBZ7c7cwKxpITL3gx4MAd7zAq2e69wQ9ljFhhad0szSSlJv8R3H8h5-zY47z6VdM87aAHgxnlAt3CSs6-AkyL55PZZsIQigtpQVpPnelydsY4DySMxQW7RXldIJg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"98",,,"5276","2025-04-02T00:50:06.446Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Soge/@-8.2492289,111.2588718,16.5z/data=!4m16!1m9!3m8!1s0x2e7961f000000001:0x15ff9ab263f0d34e!2sGoa+Gong+Pacitan!8m2!3d-8.1644483!4d110.9799364!9m1!1b1!16s%2Fg%2F1hm3n4451!3m5!1s0x2e795d5e7e61df5d:0xcee813e71700afb1!8m2!3d-8.2480887!4d111.2628479!16s%2Fg%2F11bbrgk5x1?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","RXPH+6XF, Jl. Salam","false","resik resik,,
tour gaetnya ramah,,
istimewa,,",,"Goa Gong Pacitan","4.4",,"https://www.google.com/maps/search/?api=1&query=Goa%20Gong%20Pacitan&query_place_id=ChIJAQAAAPBheS4RTtPwY7Ka_xU",
"RXPH+6XF, Jl. Salam, Salam, Bomo, Kec. Punung, Kabupaten Pacitan, Jawa Timur 63553, Indonesia","Tujuan Wisata","Tujuan Wisata","1585155684829287246","Kabupaten Pacitan","ID","0x2e7961f000000001:0x15ff9ab263f0d34e","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-eBP4xWX4FNApmdnuRbygTgkcilh0Y99GrHvwO93OOknrt5JZ7JqgqOLPU1jK4eFLWhksi6gcQA1vp0sWkA9DjEikQJaQgswWsp5opmgPcCfAoKBaaA16r0h7MrpQnD_qSfU5C=w408-h306-k-no","false","true","id","0","-8.1644483","110.9799364",,"Salam, Bomo, Kecamatan Punung","en","false","ChIJAQAAAPBheS4RTtPwY7Ka_xU","63553",,"3 minggu lalu","2025-03-05T04:08:47.838Z",,,,,,,,,"https://lh3.googleusercontent.com/geougc-cs/AIHozJL_Zk2koL1Uu-F-BJ-Ip7n9-h-6v0Vr9bLG9-gfDJoCyWA1u6lZQyG57zMC7E8N_8PQtc-XK0s58DycKZDQ1IaP8PRShLtI1-4frYJxd2uyhQ9pS_6IWMJALGgJRI9LXKAfiFILrw","https://lh3.googleusercontent.com/geougc-cs/AIHozJKd2xMukXZ0gzfNPMx0Ka36xYuchLMfnr64sFg2YanPNqGoY83QZHaWEtuPiOJdhsOIo-wAJK_0Qb6gjTIDK8d6MO6q21y4pwHbvKcQy0TFF9zVQUJIfODEnRNxJYw6aD6tqvY","https://lh3.googleusercontent.com/geougc-cs/AIHozJLAUDQMAD3A1Rw2hycVwJbg-LL-LQ6-mo7VLqr88qroPRsquRbaOiDYfUppwpOSbP_8MGCUfjLDZpCcKkQmA-W-yk51kFYsFuy1xAi2IKTrKrcUn9ONXy_hVZR_kWIAD62EhN9zig","https://lh3.googleusercontent.com/geougc-cs/AIHozJJ0aqc1vT7QnbpuRYrxegnM2ePN7yB7ZbiSsxd_hTz4j1eJJReT4h6NPcGtmr7dV6C1yqlirKT8nwShIbNdjBcdwKguJsN1ikuazMGhR53-lqwa6CTbWwfECn9CbGHzMXsGntCS","https://lh3.googleusercontent.com/geougc-cs/AIHozJJb623b1HYHhYP79p8Su0pKydlX0pB1s9BPD0g0yL2nYmbQ8l72rrjSMTwhv1oEwfZaMzH3yXn-oyHWZmgn9srMnJv3yeGZKvbwd9wwmxXx6kn_XIRpUqyG0FlCGs0f2ZVXyFeyXg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"209",,,"5276","2025-04-02T00:50:06.446Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Soge/@-8.2492289,111.2588718,16.5z/data=!4m16!1m9!3m8!1s0x2e7961f000000001:0x15ff9ab263f0d34e!2sGoa+Gong+Pacitan!8m2!3d-8.1644483!4d110.9799364!9m1!1b1!16s%2Fg%2F1hm3n4451!3m5!1s0x2e795d5e7e61df5d:0xcee813e71700afb1!8m2!3d-8.2480887!4d111.2628479!16s%2Fg%2F11bbrgk5x1?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","RXPH+6XF, Jl. Salam","false","Cool","Dingin","Goa Gong Pacitan","4.4","id","https://www.google.com/maps/search/?api=1&query=Goa%20Gong%20Pacitan&query_place_id=ChIJAQAAAPBheS4RTtPwY7Ka_xU",
"RXPH+6XF, Jl. Salam, Salam, Bomo, Kec. Punung, Kabupaten Pacitan, Jawa Timur 63553, Indonesia","Tujuan Wisata","Tujuan Wisata","1585155684829287246","Kabupaten Pacitan","ID","0x2e7961f000000001:0x15ff9ab263f0d34e","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-eBP4xWX4FNApmdnuRbygTgkcilh0Y99GrHvwO93OOknrt5JZ7JqgqOLPU1jK4eFLWhksi6gcQA1vp0sWkA9DjEikQJaQgswWsp5opmgPcCfAoKBaaA16r0h7MrpQnD_qSfU5C=w408-h306-k-no","false","true","id","0","-8.1644483","110.9799364",,"Salam, Bomo, Kecamatan Punung","id","false","ChIJAQAAAPBheS4RTtPwY7Ka_xU","63553",,"sebulan lalu","2025-02-20T12:19:42.751Z",,,,,,,,,"https://lh3.googleusercontent.com/geougc-cs/AIHozJIdtkOlPFktXgAsWrcfP12o-9Zx1Gnzwoabxd7s6jWCtcRBPbVDVCFFwbc05s3BWncA14BRTi0QEFoaQ7ZFeXo3wRWjLh1Y_u9txkcguRM2DmabelfsCAUtjaARokLRGO4ZDC9v","https://lh3.googleusercontent.com/geougc-cs/AIHozJIc8ghmq6szX-1xktS7-PInux-Wv0nS-FBRbbWUIGvS93kTBZPhts6KGWJ6xSGdNAdpBceHJ5_e1q6jHb4eyUI0puVzlZXBu1wDHBSOjylDb4H3eJAAfHOotpC3GhHoognXHzdlAA","https://lh3.googleusercontent.com/geougc-cs/AIHozJIMIzvvRdmtNL-PFGndBYz-O3rANI5FKV2IagxmeIesn2EArludfir-QAwJ6dJTJZQfjGbAmQWlfk27d52n0OLOqT0M2MLzG6eK9-vejQsbQ3fie4r_ubGFtUiAtDimVAR2OHIW","https://lh3.googleusercontent.com/geougc-cs/AIHozJKllEZGmM1_8mrQAu4NeNWBDGrVGSu40esaB53iFtB5VuscjMZG0kVnjn4owqEvq8vmgVRgh7qdlD775dUb71ss54pFA25n6zCMRkUAGJS0QHei9OmIusFFfqo6RpwVYw0Vy61x",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"154",,,"5276","2025-04-02T00:50:06.446Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Soge/@-8.2492289,111.2588718,16.5z/data=!4m16!1m9!3m8!1s0x2e7961f000000001:0x15ff9ab263f0d34e!2sGoa+Gong+Pacitan!8m2!3d-8.1644483!4d110.9799364!9m1!1b1!16s%2Fg%2F1hm3n4451!3m5!1s0x2e795d5e7e61df5d:0xcee813e71700afb1!8m2!3d-8.2480887!4d111.2628479!16s%2Fg%2F11bbrgk5x1?entry=ttu&g_ep=EgoyMDI1MDMzMC4wIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","RXPH+6XF, Jl. Salam","false","Tempat wisata nyg luar biasa keindahan nya. Patut untuk dicoba datang bersama keluarga tercinta...",,"Goa Gong Pacitan","4.4",,"https://www.google.com/maps/search/?api=1&query=Goa%20Gong%20Pacitan&query_place_id=ChIJAQAAAPBheS4RTtPwY7Ka_xU",
